date,county,state,fips,total_cases,total_deaths,new_cases,new_deaths
2020-07-19,Westchester,New York,36119,35514,1572,12,3
2020-07-20,Fairfield,Connecticut,09001,17112,1399,43,4
2020-07-20,Litchfield,Connecticut,09005,1524,138,1,0
2020-07-20,New Haven,Connecticut,09009,12788,1092,55,2
2020-07-20,Bergen,New Jersey,34003,20302,2033,54,0
2020-07-20,Essex,New Jersey,34013,19376,2093,16,0
2020-07-20,Hudson,New Jersey,34017,19448,1498,15,0
2020-07-20,Morris,New Jersey,34027,7124,826,9,0
2020-07-20,Passaic,New Jersey,34031,17330,1239,10,1
2020-07-20,Sussex,New Jersey,34037,1287,195,4,0
2020-07-20,Dutchess,New York,36027,4376,161,0,0
2020-07-20,Nassau,New York,36059,42678,2705,56,1
2020-07-20,New York City,New York,NA,226388,22882,284,10
2020-07-20,Orange,New York,36071,10953,403,7,0
2020-07-20,Putnam,New York,36079,1392,61,1,0
2020-07-20,Rockland,New York,36087,13798,469,5,0
2020-07-20,Suffolk,New York,36103,42496,2041,30,0
2020-07-20,Ulster,New York,36111,1901,49,0,0
2020-07-20,Westchester,New York,36119,35550,1572,36,0
2020-07-21,Fairfield,Connecticut,09001,17123,1399,11,0
2020-07-21,Litchfield,Connecticut,09005,1525,138,1,0
2020-07-21,New Haven,Connecticut,09009,12794,1092,6,0
2020-07-21,Bergen,New Jersey,34003,20320,2032,18,0
2020-07-21,Essex,New Jersey,34013,19408,2095,32,2
2020-07-21,Hudson,New Jersey,34017,19452,1500,4,2
2020-07-21,Morris,New Jersey,34027,7147,827,23,1
2020-07-21,Passaic,New Jersey,34031,17339,1240,9,1
2020-07-21,Sussex,New Jersey,34037,1290,195,3,0
2020-07-21,Dutchess,New York,36027,4380,161,4,0
2020-07-21,Nassau,New York,36059,42729,2705,51,0
2020-07-21,New York City,New York,NA,226779,22895,391,13
2020-07-21,Orange,New York,36071,10968,403,15,0
2020-07-21,Putnam,New York,36079,1393,61,1,0
2020-07-21,Rockland,New York,36087,13806,469,8,0
2020-07-21,Suffolk,New York,36103,42575,2042,79,1
2020-07-21,Ulster,New York,36111,1906,49,5,0
2020-07-21,Westchester,New York,36119,35586,1572,36,0
2020-07-22,Fairfield,Connecticut,09001,17164,1399,41,0
2020-07-22,Litchfield,Connecticut,09005,1530,138,5,0
2020-07-22,New Haven,Connecticut,09009,12825,1092,31,0
2020-07-22,Bergen,New Jersey,34003,20362,2031,42,0
2020-07-22,Essex,New Jersey,34013,19420,2089,12,0
2020-07-22,Hudson,New Jersey,34017,19456,1491,4,0
2020-07-22,Morris,New Jersey,34027,7163,825,16,0
2020-07-22,Passaic,New Jersey,34031,17352,1238,13,0
2020-07-22,Sussex,New Jersey,34037,1293,195,3,0
2020-07-22,Dutchess,New York,36027,4387,161,7,0
2020-07-22,Nassau,New York,36059,42765,2705,36,0
2020-07-22,New York City,New York,NA,227130,22899,351,4
2020-07-22,Orange,New York,36071,10975,403,7,0
2020-07-22,Putnam,New York,36079,1394,61,1,0
2020-07-22,Rockland,New York,36087,13812,469,6,0
2020-07-22,Suffolk,New York,36103,42621,2042,46,0
2020-07-22,Ulster,New York,36111,1909,49,3,0
2020-07-22,Westchester,New York,36119,35635,1574,49,2
2020-07-23,Fairfield,Connecticut,09001,17184,1401,20,2
2020-07-23,Litchfield,Connecticut,09005,1530,138,0,0
2020-07-23,New Haven,Connecticut,09009,12835,1093,10,1
2020-07-23,Bergen,New Jersey,34003,20396,2034,34,3
2020-07-23,Essex,New Jersey,34013,19445,2094,25,5
2020-07-23,Hudson,New Jersey,34017,19464,1494,8,3
2020-07-23,Morris,New Jersey,34027,7169,827,6,2
2020-07-23,Passaic,New Jersey,34031,17370,1238,18,0
2020-07-23,Sussex,New Jersey,34037,1296,195,3,0
2020-07-23,Dutchess,New York,36027,4400,162,13,1
2020-07-23,Nassau,New York,36059,42816,2705,51,0
2020-07-23,New York City,New York,NA,227517,22934,387,35
2020-07-23,Orange,New York,36071,10983,403,8,0
2020-07-23,Putnam,New York,36079,1397,61,3,0
2020-07-23,Rockland,New York,36087,13820,470,8,1
2020-07-23,Suffolk,New York,36103,42715,2042,94,0
2020-07-23,Ulster,New York,36111,1911,49,2,0
2020-07-23,Westchester,New York,36119,35666,1576,31,2
2020-07-24,Fairfield,Connecticut,09001,17421,1402,237,1
2020-07-24,Litchfield,Connecticut,09005,1560,138,30,0
2020-07-24,New Haven,Connecticut,09009,12884,1095,49,2
2020-07-24,Bergen,New Jersey,34003,20425,2041,29,7
2020-07-24,Essex,New Jersey,34013,19475,2098,30,4
2020-07-24,Hudson,New Jersey,34017,19488,1495,24,1
2020-07-24,Morris,New Jersey,34027,7188,827,19,0
2020-07-24,Passaic,New Jersey,34031,17393,1241,23,3
2020-07-24,Sussex,New Jersey,34037,1301,195,5,0
2020-07-24,Dutchess,New York,36027,4408,162,8,0
2020-07-24,Nassau,New York,36059,42860,2705,44,0
2020-07-24,New York City,New York,NA,227882,22936,365,2
2020-07-24,Orange,New York,36071,10991,403,8,0
2020-07-24,Putnam,New York,36079,1399,61,2,0
2020-07-24,Rockland,New York,36087,13830,470,10,0
2020-07-24,Suffolk,New York,36103,42773,2042,58,0
2020-07-24,Ulster,New York,36111,1912,49,1,0
2020-07-24,Westchester,New York,36119,35699,1576,33,0
2020-07-25,Fairfield,Connecticut,09001,17421,1402,0,0
2020-07-25,Litchfield,Connecticut,09005,1560,138,0,0
2020-07-25,New Haven,Connecticut,09009,12884,1095,0,0
2020-07-25,Bergen,New Jersey,34003,20455,2044,30,3
2020-07-25,Essex,New Jersey,34013,19510,2101,35,3
2020-07-25,Hudson,New Jersey,34017,19504,1498,16,3
2020-07-25,Morris,New Jersey,34027,7205,827,17,0
2020-07-25,Passaic,New Jersey,34031,17430,1241,37,0
2020-07-25,Sussex,New Jersey,34037,1308,195,7,0
2020-07-25,Dutchess,New York,36027,4412,162,4,0
2020-07-25,Nassau,New York,36059,42915,2705,55,0
2020-07-25,New York City,New York,NA,228220,22947,338,11
2020-07-25,Orange,New York,36071,11009,403,18,0
2020-07-25,Putnam,New York,36079,1403,61,4,0
2020-07-25,Rockland,New York,36087,13837,470,7,0
2020-07-25,Suffolk,New York,36103,42822,2043,49,1
2020-07-25,Ulster,New York,36111,1916,49,4,0
2020-07-25,Westchester,New York,36119,35737,1576,38,0
2020-07-26,Fairfield,Connecticut,09001,17421,1402,0,0
2020-07-26,Litchfield,Connecticut,09005,1560,138,0,0
2020-07-26,New Haven,Connecticut,09009,12884,1095,0,0
2020-07-26,Bergen,New Jersey,34003,20489,2044,34,0
2020-07-26,Essex,New Jersey,34013,19557,2103,47,2
2020-07-26,Hudson,New Jersey,34017,19538,1501,34,3
2020-07-26,Morris,New Jersey,34027,7218,827,13,0
2020-07-26,Passaic,New Jersey,34031,17468,1242,38,1
2020-07-26,Sussex,New Jersey,34037,1314,195,6,0
2020-07-26,Dutchess,New York,36027,4425,162,13,0
2020-07-26,Nassau,New York,36059,42960,2705,45,0
2020-07-26,New York City,New York,NA,228445,22956,225,9
2020-07-26,Orange,New York,36071,11013,403,4,0
2020-07-26,Putnam,New York,36079,1404,61,1,0
2020-07-26,Rockland,New York,36087,13839,470,2,0
2020-07-26,Suffolk,New York,36103,42883,2043,61,0
2020-07-26,Ulster,New York,36111,1925,49,9,0
2020-07-26,Westchester,New York,36119,35776,1576,39,0
2020-07-27,Fairfield,Connecticut,09001,17459,1402,38,0
2020-07-27,Litchfield,Connecticut,09005,1568,138,8,0
2020-07-27,New Haven,Connecticut,09009,12941,1097,57,2
2020-07-27,Bergen,New Jersey,34003,20543,2045,54,1
2020-07-27,Essex,New Jersey,34013,19582,2103,25,0
2020-07-27,Hudson,New Jersey,34017,19562,1502,24,1
2020-07-27,Morris,New Jersey,34027,7229,828,11,1
2020-07-27,Passaic,New Jersey,34031,17483,1247,15,5
2020-07-27,Sussex,New Jersey,34037,1322,195,8,0
2020-07-27,Dutchess,New York,36027,4440,162,15,0
2020-07-27,Nassau,New York,36059,43017,2706,57,1
2020-07-27,New York City,New York,NA,228740,22970,295,14
2020-07-27,Orange,New York,36071,11025,403,12,0
2020-07-27,Putnam,New York,36079,1408,61,4,0
2020-07-27,Rockland,New York,36087,13841,470,2,0
2020-07-27,Suffolk,New York,36103,42967,2043,84,0
2020-07-27,Ulster,New York,36111,1926,49,1,0
2020-07-27,Westchester,New York,36119,35798,1577,22,1
2020-07-28,Fairfield,Connecticut,09001,17494,1403,35,1
2020-07-28,Litchfield,Connecticut,09005,1570,138,2,0
2020-07-28,New Haven,Connecticut,09009,12965,1099,24,2
2020-07-28,Bergen,New Jersey,34003,20604,2046,61,1
2020-07-28,Essex,New Jersey,34013,19623,2103,41,0
2020-07-28,Hudson,New Jersey,34017,19574,1505,12,3
2020-07-28,Morris,New Jersey,34027,7244,829,15,1
2020-07-28,Passaic,New Jersey,34031,17504,1246,21,0
2020-07-28,Sussex,New Jersey,34037,1323,195,1,0
2020-07-28,Dutchess,New York,36027,4447,162,7,0
2020-07-28,Nassau,New York,36059,43059,2706,42,0
2020-07-28,New York City,New York,NA,228939,22977,199,7
2020-07-28,Orange,New York,36071,11039,403,14,0
2020-07-28,Putnam,New York,36079,1412,61,4,0
2020-07-28,Rockland,New York,36087,13845,470,4,0
2020-07-28,Suffolk,New York,36103,43024,2043,57,0
2020-07-28,Ulster,New York,36111,1942,49,16,0
2020-07-28,Westchester,New York,36119,35837,1577,39,0
2020-07-29,Fairfield,Connecticut,09001,17733,1404,239,1
2020-07-29,Litchfield,Connecticut,09005,1593,138,23,0
2020-07-29,New Haven,Connecticut,09009,12983,1100,18,1
2020-07-29,Bergen,New Jersey,34003,20646,2038,42,0
2020-07-29,Essex,New Jersey,34013,19671,2100,48,0
2020-07-29,Hudson,New Jersey,34017,19599,1500,25,0
2020-07-29,Morris,New Jersey,34027,7253,828,9,0
2020-07-29,Passaic,New Jersey,34031,17521,1241,17,0
2020-07-29,Sussex,New Jersey,34037,1327,195,4,0
2020-07-29,Dutchess,New York,36027,4453,162,6,0
2020-07-29,Nassau,New York,36059,43100,2706,41,0
2020-07-29,New York City,New York,NA,229237,22982,298,5
2020-07-29,Orange,New York,36071,11049,404,10,1
2020-07-29,Putnam,New York,36079,1416,61,4,0
2020-07-29,Rockland,New York,36087,13852,470,7,0
2020-07-29,Suffolk,New York,36103,43084,2043,60,0
2020-07-29,Ulster,New York,36111,1973,49,31,0
2020-07-29,Westchester,New York,36119,35873,1577,36,0
2020-07-30,Fairfield,Connecticut,09001,17786,1406,53,2
2020-07-30,Litchfield,Connecticut,09005,1599,138,6,0
2020-07-30,New Haven,Connecticut,09009,13013,1101,30,1
2020-07-30,Bergen,New Jersey,34003,20667,2040,21,2
2020-07-30,Essex,New Jersey,34013,19684,2100,13,0
2020-07-30,Hudson,New Jersey,34017,19603,1499,4,0
2020-07-30,Morris,New Jersey,34027,7260,828,7,0
2020-07-30,Passaic,New Jersey,34031,17535,1242,14,1
2020-07-30,Sussex,New Jersey,34037,1330,195,3,0
2020-07-30,Dutchess,New York,36027,4468,162,15,0
2020-07-30,Nassau,New York,36059,43158,2706,58,0
2020-07-30,New York City,New York,NA,229551,22996,314,14
2020-07-30,Orange,New York,36071,11087,404,38,0
2020-07-30,Putnam,New York,36079,1418,61,2,0
2020-07-30,Rockland,New York,36087,13860,470,8,0
2020-07-30,Suffolk,New York,36103,43170,2043,86,0
2020-07-30,Ulster,New York,36111,2010,49,37,0
2020-07-30,Westchester,New York,36119,35912,1578,39,1
2020-07-31,Fairfield,Connecticut,09001,17793,1406,7,0
2020-07-31,Litchfield,Connecticut,09005,1597,138,-2,0
2020-07-31,New Haven,Connecticut,09009,13041,1101,28,0
2020-07-31,Bergen,New Jersey,34003,20727,2040,60,0
2020-07-31,Essex,New Jersey,34013,19731,2102,47,2
2020-07-31,Hudson,New Jersey,34017,19647,1500,44,1
2020-07-31,Morris,New Jersey,34027,7287,828,27,0
2020-07-31,Passaic,New Jersey,34031,17580,1242,45,0
2020-07-31,Sussex,New Jersey,34037,1332,195,2,0
2020-07-31,Dutchess,New York,36027,4490,162,22,0
2020-07-31,Nassau,New York,36059,43203,2706,45,0
2020-07-31,New York City,New York,NA,229834,23002,283,6
2020-07-31,Orange,New York,36071,11097,404,10,0
2020-07-31,Putnam,New York,36079,1421,61,3,0
2020-07-31,Rockland,New York,36087,13864,470,4,0
2020-07-31,Suffolk,New York,36103,43224,2044,54,1
2020-07-31,Ulster,New York,36111,2021,49,11,0
2020-07-31,Westchester,New York,36119,35932,1578,20,0
2020-08-01,Fairfield,Connecticut,09001,17793,1406,0,0
2020-08-01,Litchfield,Connecticut,09005,1597,138,0,0
2020-08-01,New Haven,Connecticut,09009,13041,1101,0,0
2020-08-01,Bergen,New Jersey,34003,20749,2040,22,0
2020-08-01,Essex,New Jersey,34013,19748,2102,17,0
2020-08-01,Hudson,New Jersey,34017,19666,1501,19,1
2020-08-01,Morris,New Jersey,34027,7295,829,8,1
2020-08-01,Passaic,New Jersey,34031,17616,1242,36,0
2020-08-01,Sussex,New Jersey,34037,1337,195,5,0
2020-08-01,Dutchess,New York,36027,4504,162,14,0
2020-08-01,Nassau,New York,36059,43271,2706,68,0
2020-08-01,New York City,New York,NA,230147,23007,313,5
2020-08-01,Orange,New York,36071,11103,404,6,0
2020-08-01,Putnam,New York,36079,1425,61,4,0
2020-08-01,Rockland,New York,36087,13880,470,16,0
2020-08-01,Suffolk,New York,36103,43300,2044,76,0
2020-08-01,Ulster,New York,36111,2026,49,5,0
2020-08-01,Westchester,New York,36119,35973,1578,41,0
2020-08-02,Fairfield,Connecticut,09001,17793,1406,0,0
2020-08-02,Litchfield,Connecticut,09005,1597,138,0,0
2020-08-02,New Haven,Connecticut,09009,13041,1101,0,0
2020-08-02,Bergen,New Jersey,34003,20776,2040,27,0
2020-08-02,Essex,New Jersey,34013,19769,2102,21,0
2020-08-02,Hudson,New Jersey,34017,19680,1501,14,0
2020-08-02,Morris,New Jersey,34027,7307,829,12,0
2020-08-02,Passaic,New Jersey,34031,17644,1242,28,0
2020-08-02,Sussex,New Jersey,34037,1344,195,7,0
2020-08-02,Dutchess,New York,36027,4520,162,16,0
2020-08-02,Nassau,New York,36059,43322,2706,51,0
2020-08-02,New York City,New York,NA,230410,23012,263,5
2020-08-02,Orange,New York,36071,11108,404,5,0
2020-08-02,Putnam,New York,36079,1428,61,3,0
2020-08-02,Rockland,New York,36087,13882,470,2,0
2020-08-02,Suffolk,New York,36103,43345,2044,45,0
2020-08-02,Ulster,New York,36111,2028,49,2,0
2020-08-02,Westchester,New York,36119,35997,1579,24,1
2020-08-03,Fairfield,Connecticut,09001,17870,1408,77,2
2020-08-03,Litchfield,Connecticut,09005,1598,138,1,0
2020-08-03,New Haven,Connecticut,09009,13086,1104,45,3
2020-08-03,Bergen,New Jersey,34003,20807,2041,31,1
2020-08-03,Essex,New Jersey,34013,19801,2104,32,2
2020-08-03,Hudson,New Jersey,34017,19697,1503,17,2
2020-08-03,Morris,New Jersey,34027,7318,830,11,1
2020-08-03,Passaic,New Jersey,34031,17658,1242,14,0
2020-08-03,Sussex,New Jersey,34037,1344,195,0,0
2020-08-03,Dutchess,New York,36027,4543,162,23,0
2020-08-03,Nassau,New York,36059,43380,2706,58,0
2020-08-03,New York City,New York,NA,230648,23021,238,9
2020-08-03,Orange,New York,36071,11111,404,3,0
2020-08-03,Putnam,New York,36079,1433,61,5,0
2020-08-03,Rockland,New York,36087,13885,470,3,0
2020-08-03,Suffolk,New York,36103,43395,2044,50,0
2020-08-03,Ulster,New York,36111,2031,49,3,0
2020-08-03,Westchester,New York,36119,36013,1579,16,0
2020-08-04,Fairfield,Connecticut,09001,17876,1408,6,0
2020-08-04,Litchfield,Connecticut,09005,1600,138,2,0
2020-08-04,New Haven,Connecticut,09009,13100,1104,14,0
2020-08-04,Bergen,New Jersey,34003,20864,2041,57,0
2020-08-04,Essex,New Jersey,34013,19831,2106,30,2
2020-08-04,Hudson,New Jersey,34017,19713,1503,16,0
2020-08-04,Morris,New Jersey,34027,7330,830,12,0
2020-08-04,Passaic,New Jersey,34031,17683,1243,25,1
2020-08-04,Sussex,New Jersey,34037,1351,196,7,1
2020-08-04,Dutchess,New York,36027,4557,162,14,0
2020-08-04,Nassau,New York,36059,43436,2706,56,0
2020-08-04,New York City,New York,NA,230964,23027,316,6
2020-08-04,Orange,New York,36071,11120,404,9,0
2020-08-04,Putnam,New York,36079,1437,61,4,0
2020-08-04,Rockland,New York,36087,13893,470,8,0
2020-08-04,Suffolk,New York,36103,43468,2044,73,0
2020-08-04,Ulster,New York,36111,2039,49,8,0
2020-08-04,Westchester,New York,36119,36048,1579,35,0
2020-08-05,Fairfield,Connecticut,09001,17912,1408,36,0
2020-08-05,Litchfield,Connecticut,09005,1606,138,6,0
2020-08-05,New Haven,Connecticut,09009,13118,1104,18,0
2020-08-05,Bergen,New Jersey,34003,20890,2038,26,0
2020-08-05,Essex,New Jersey,34013,19850,2105,19,0
2020-08-05,Hudson,New Jersey,34017,19731,1502,18,0
2020-08-05,Morris,New Jersey,34027,7343,827,13,0
2020-08-05,Passaic,New Jersey,34031,17698,1239,15,0
2020-08-05,Sussex,New Jersey,34037,1353,197,2,1
2020-08-05,Dutchess,New York,36027,4568,162,11,0
2020-08-05,Nassau,New York,36059,43482,2706,46,0
2020-08-05,New York City,New York,NA,231268,23034,304,7
2020-08-05,Orange,New York,36071,11128,404,8,0
2020-08-05,Putnam,New York,36079,1439,61,2,0
2020-08-05,Rockland,New York,36087,13903,470,10,0
2020-08-05,Suffolk,New York,36103,43553,2044,85,0
2020-08-05,Ulster,New York,36111,2039,49,0,0
2020-08-05,Westchester,New York,36119,36074,1579,26,0
2020-08-06,Fairfield,Connecticut,09001,17926,1406,14,0
2020-08-06,Litchfield,Connecticut,09005,1607,138,1,0
2020-08-06,New Haven,Connecticut,09009,13128,1104,10,0
2020-08-06,Bergen,New Jersey,34003,20920,2037,30,0
2020-08-06,Essex,New Jersey,34013,19883,2107,33,2
2020-08-06,Hudson,New Jersey,34017,19747,1502,16,0
2020-08-06,Morris,New Jersey,34027,7357,827,14,0
2020-08-06,Passaic,New Jersey,34031,17733,1239,35,0
2020-08-06,Sussex,New Jersey,34037,1357,197,4,0
2020-08-06,Dutchess,New York,36027,4582,153,14,0
2020-08-06,Nassau,New York,36059,43534,2194,52,0
2020-08-06,New York City,New York,NA,231600,23563,332,529
2020-08-06,Orange,New York,36071,11142,407,14,3
2020-08-06,Putnam,New York,36079,1444,63,5,2
2020-08-06,Rockland,New York,36087,13918,507,15,37
2020-08-06,Suffolk,New York,36103,43630,1998,77,0
2020-08-06,Ulster,New York,36111,2045,81,6,32
2020-08-06,Westchester,New York,36119,36106,1447,32,0
2020-08-07,Fairfield,Connecticut,09001,17956,1408,30,2
2020-08-07,Litchfield,Connecticut,09005,1610,138,3,0
2020-08-07,New Haven,Connecticut,09009,13145,1104,17,0
2020-08-07,Bergen,New Jersey,34003,20945,2037,25,0
2020-08-07,Essex,New Jersey,34013,19925,2107,42,0
2020-08-07,Hudson,New Jersey,34017,19774,1502,27,0
2020-08-07,Morris,New Jersey,34027,7372,827,15,0
2020-08-07,Passaic,New Jersey,34031,17747,1239,14,0
2020-08-07,Sussex,New Jersey,34037,1359,197,2,0
2020-08-07,Dutchess,New York,36027,4589,153,7,0
2020-08-07,Nassau,New York,36059,43580,2194,46,0
2020-08-07,New York City,New York,NA,231942,23567,342,4
2020-08-07,Orange,New York,36071,11144,408,2,1
2020-08-07,Putnam,New York,36079,1446,63,2,0
2020-08-07,Rockland,New York,36087,13925,507,7,0
2020-08-07,Suffolk,New York,36103,43681,1998,51,0
2020-08-07,Ulster,New York,36111,2049,81,4,0
2020-08-07,Westchester,New York,36119,36135,1447,29,0
2020-08-08,Fairfield,Connecticut,09001,17956,1408,0,0
2020-08-08,Litchfield,Connecticut,09005,1610,138,0,0
2020-08-08,New Haven,Connecticut,09009,13145,1104,0,0
2020-08-08,Bergen,New Jersey,34003,21002,2038,57,1
2020-08-08,Essex,New Jersey,34013,19954,2111,29,4
2020-08-08,Hudson,New Jersey,34017,19808,1504,34,2
2020-08-08,Morris,New Jersey,34027,7383,828,11,1
2020-08-08,Passaic,New Jersey,34031,17771,1239,24,0
2020-08-08,Sussex,New Jersey,34037,1364,198,5,1
2020-08-08,Dutchess,New York,36027,4600,153,11,0
2020-08-08,Nassau,New York,36059,43628,2194,48,0
2020-08-08,New York City,New York,NA,232271,23575,329,8
2020-08-08,Orange,New York,36071,11171,408,27,0
2020-08-08,Putnam,New York,36079,1447,63,1,0
2020-08-08,Rockland,New York,36087,13936,507,11,0
2020-08-08,Suffolk,New York,36103,43749,1998,68,0
2020-08-08,Ulster,New York,36111,2057,81,8,0
2020-08-08,Westchester,New York,36119,36179,1447,44,0
2020-08-09,Fairfield,Connecticut,09001,17956,1408,0,0
2020-08-09,Litchfield,Connecticut,09005,1610,138,0,0
2020-08-09,New Haven,Connecticut,09009,13145,1104,0,0
2020-08-09,Bergen,New Jersey,34003,21045,2038,43,0
2020-08-09,Essex,New Jersey,34013,19967,2111,13,0
2020-08-09,Hudson,New Jersey,34017,19838,1504,30,0
2020-08-09,Morris,New Jersey,34027,7396,829,13,1
2020-08-09,Passaic,New Jersey,34031,17790,1240,19,1
2020-08-09,Sussex,New Jersey,34037,1367,198,3,0
2020-08-09,Dutchess,New York,36027,4607,153,7,0
2020-08-09,Nassau,New York,36059,43655,2195,27,1
2020-08-09,New York City,New York,NA,232517,23580,246,5
2020-08-09,Orange,New York,36071,11174,408,3,0
2020-08-09,Putnam,New York,36079,1449,63,2,0
2020-08-09,Rockland,New York,36087,13942,507,6,0
2020-08-09,Suffolk,New York,36103,43786,1998,37,0
2020-08-09,Ulster,New York,36111,2062,81,5,0
2020-08-09,Westchester,New York,36119,36204,1447,25,0
2020-08-10,Fairfield,Connecticut,09001,18035,1409,79,1
2020-08-10,Litchfield,Connecticut,09005,1615,138,5,0
2020-08-10,New Haven,Connecticut,09009,13224,1106,79,2
2020-08-10,Bergen,New Jersey,34003,21076,2038,31,0
2020-08-10,Essex,New Jersey,34013,19986,2111,19,0
2020-08-10,Hudson,New Jersey,34017,19850,1505,12,1
2020-08-10,Morris,New Jersey,34027,7409,829,13,0
2020-08-10,Passaic,New Jersey,34031,17813,1242,23,2
2020-08-10,Sussex,New Jersey,34037,1370,198,3,0
2020-08-10,Dutchess,New York,36027,4613,153,6,0
2020-08-10,Nassau,New York,36059,43690,2195,35,0
2020-08-10,New York City,New York,NA,232756,23586,239,6
2020-08-10,Orange,New York,36071,11183,408,9,0
2020-08-10,Putnam,New York,36079,1449,63,0,0
2020-08-10,Rockland,New York,36087,13949,507,7,0
2020-08-10,Suffolk,New York,36103,43844,1998,58,0
2020-08-10,Ulster,New York,36111,2072,81,10,0
2020-08-10,Westchester,New York,36119,36232,1447,28,0
2020-08-11,Fairfield,Connecticut,09001,18081,1409,46,0
2020-08-11,Litchfield,Connecticut,09005,1618,138,3,0
2020-08-11,New Haven,Connecticut,09009,13240,1106,16,0
2020-08-11,Bergen,New Jersey,34003,21115,2038,39,0
2020-08-11,Essex,New Jersey,34013,20015,2113,29,2
2020-08-11,Hudson,New Jersey,34017,19884,1505,34,0
2020-08-11,Morris,New Jersey,34027,7421,829,12,0
2020-08-11,Passaic,New Jersey,34031,17853,1242,40,0
2020-08-11,Sussex,New Jersey,34037,1373,198,3,0
2020-08-11,Dutchess,New York,36027,4619,153,6,0
2020-08-11,Nassau,New York,36059,43724,2195,34,0
2020-08-11,New York City,New York,NA,233030,23592,274,6
2020-08-11,Orange,New York,36071,11195,408,12,0
2020-08-11,Putnam,New York,36079,1449,63,0,0
2020-08-11,Rockland,New York,36087,13954,507,5,0
